paper_id,title,final_decision,primary_topics,secondary_topics,emergent_topics,application_area,method_family,evaluation_type,llm_confidence,llm_rationale,review_status,review_notes
5bd5a79bc18a,A Quantum Computing-based System for Portfolio Optimization using Future Asset Values and Automatic Reduction of the Investment Universe,include,"[""portfolio_optimization""]","[""forecasting_and_prediction"", ""optimization_methods""]",[],quantum-based portfolio optimization with future asset predictions and universe reduction,hybrid_unspecified,simulator,0.7800,The paper presents a quantum computing system for portfolio optimization using future asset value predictions and automatic universe reduction.,draft_llm,
6e6696a9c05a,Quantum Time Series Similarity Measures and Quantum Temporal Kernels,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction""]",[],Time series classification for stock market directional price movements,quantum_ml,simulator,0.7800,The paper designs and simulates quantum kernels for time series classification of directional price movements in financial markets using quantum ML methods.,draft_llm,
381642996201,Quantum Variational Autoencoders for Predictive Analytics in High Frequency Trading Enhancing Market Anomaly Detection,include,"[""quantum_ml_for_finance""]","[""trading_and_execution""]",[],High-frequency trading anomaly detection,variational_or_vqe,benchmark_comparison,0.7700,The paper develops a quantum variational autoencoder for anomaly detection in high-frequency trading and benchmarks it against classical models.,draft_llm,
c0fc8b113e0f,Opportunities and Challenges for Data Quality in the Era of Quantum Computing,include,"[""quantum_ml_for_finance""]",[],"[""data_quality""]",Data quality and anomaly detection in stock market data,quantum_ml,simulator,0.7600,"The paper applies quantum reservoir computing, a quantum ML model, to anomaly detection for improving data quality in financial time series.",draft_llm,
b9503b475ef7,Portfolio rebalancing experiments using the Quantum Alternating Operator Ansatz,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],portfolio rebalancing,qaoa_or_optimization,simulator,0.7500,The paper implements and evaluates the Quantum Alternating Operator Ansatz for a discrete portfolio rebalancing optimization problem on a simulator.,draft_llm,
f1cdc4d681b5,Unraveling the Effect of COVID-19 on the Selection of Optimal Portfolio Using Hybrid Quantum-Classical Algorithms,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],COVID-19 impact on optimal portfolio selection,hybrid_unspecified,simulator,0.7500,Uses hybrid QAOA and VQE for portfolio optimization across pre- and during-COVID periods on a simulator.,draft_llm,
3f8ab7317ca4,Extrapolation method to optimize linear-ramp quantum approximate optimization algorithm parameters: Evaluation of runtime scaling,include,"[""optimization_methods""]","[""benchmarking_and_advantage"", ""portfolio_optimization""]",[],"parameter optimization for QAOA applied to portfolio optimization, feature selection, clustering, and weighted maxcut",qaoa_or_optimization,simulator,0.7500,The paper focuses on an extrapolation method to optimize QAOA parameters and benchmarks its runtime scaling on a noiseless emulator against classical methods.,draft_llm,
1bf5fc02b95b,QEA-FAD: Quantum Enhanced Autoencoders for Anomaly Detection in Finance and Healthcare,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],anomaly detection in financial transactions,quantum_ml,real_hardware,0.7500,The paper applies quantum autoencoders to detect fraudulent financial transactions and validates the approach on real quantum hardware.,draft_llm,
e1288a3abc99,Pricing of European Calls with the Quantum Fourier Transform,include,"[""derivative_pricing""]","[""benchmarking_and_advantage""]",[],European call option pricing,other_gate_based,benchmark_comparison,0.7500,The paper develops a QFT-based quantum algorithm for pricing European calls and compares its performance against existing quantum pricing methods.,draft_llm,
b53810c19fef,Quantum algorithms for hedging and the Sparsitron,include,"[""risk_management""]","[""quantum_ml_for_finance""]",[],online hedging of financial strategies,quantum_ml,analytical,0.7500,The paper develops quantum algorithms for hedging losses (risk management) using a quantum version of the Sparsitron (quantum ML).,draft_llm,
378c2a73ea46,"Impacting Financial Predictions &amp;amp; Security through Quantum Support Vector Machines, Quantum Approximate Optimization, and Quantum-Resistant Lattice Cryptography",include,"[""quantum_ml_for_finance""]","[""portfolio_optimization"", ""forecasting_and_prediction""]","[""post_quantum_cryptography""]",financial cybersecurity and predictive modeling framework,quantum_ml,simulator,0.7500,"The paper integrates QSVM/QBM-based prediction, QAOA portfolio optimization, and quantum-resistant cryptography in a financial security and modeling framework using simulated performance metrics.",draft_llm,
66f18ee7b813,An efficient quantum algorithm for independent component analysis,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction""]",[],financial time series forecasting (Nikkei 225),hybrid_unspecified,simulator,0.7500,"The paper develops a hybrid quantum–classical ICA algorithm as a quantum ML method applied to financial time series forecasting, validated through numerical simulations.",draft_llm,
66f43397ba83,Intermediate Qutrit-based improved quantum arithmetic operations with application on financial derivative pricing,include,"[""derivative_pricing""]",[],[],quantum arithmetic circuits for path loading and payoff calculation in derivative pricing,other_gate_based,analytical,0.7500,The paper develops qutrit-based quantum arithmetic operations for derivative pricing and analyzes error improvements analytically.,draft_llm,
696468237383,Application of Quantum Computers in Foreign Exchange Reserves Management,include,"[""portfolio_optimization""]","[""risk_management"", ""simulation_and_monte_carlo"", ""optimization_methods""]",[],foreign exchange reserves management,qaoa_or_optimization,real_hardware,0.7500,The paper demonstrates portfolio optimization and risk measurement via Monte Carlo and optimization algorithms on IBM quantum hardware for FX reserves management.,draft_llm,
75d6acf76068,ML-Driven Quantum Portfolio Optimization: Hybrid CNN-LSTM Architecture with Adaptive Zero-Noise Extrapolation on NISQ Devices,include,"[""portfolio_optimization""]","[""quantum_ml_for_finance"", ""optimization_methods""]",[],ML-enhanced NISQ portfolio management,hybrid_unspecified,real_hardware,0.7500,Proposes an ML-driven zero-noise extrapolation to improve NISQ portfolio optimization on real quantum hardware.,draft_llm,
275c6ba05906,A Novel Approach for Quantum Financial Simulation and Quantum State Preparation,include,"[""simulation_and_monte_carlo""]","[""forecasting_and_prediction""]",[],modeling dynamic financial market probability distributions,quantum_walk_or_search,simulator,0.7500,Focuses on a quantum simulation algorithm for financial market probability distributions using split‐steps quantum walks.,draft_llm,
1312e9d3c55e,Hybrid Quantum-Classical Machine Learning with PennyLane: A Comprehensive Guide for Computational Research,include,"[""quantum_ml_for_finance""]","[""portfolio_optimization"", ""optimization_methods""]",[],hybrid quantum-classical machine learning framework for research and finance applications,variational_or_vqe,conceptual_only,0.7500,The paper introduces PennyLane as a hybrid QML tool applied to portfolio optimization and general quantum ML workflows using variational methods with no empirical hardware evaluation.,draft_llm,
c759041ceebc,Research on Financial Market Prediction Model Based on Big Data and Quantum Computing,include,"[""forecasting_and_prediction"", ""quantum_ml_for_finance""]",[],[],financial market prediction,quantum_ml,simulator,0.7500,"The title indicates a quantum computing–based financial market prediction model leveraging big data and quantum ML, likely evaluated via simulation.",draft_llm,
379bb44b511e,Vers des algorithmes quantiques efficaces pour l'optimisation et l'échantillonnage,include,"[""optimization_methods""]","[""portfolio_optimization""]",[],second-order cone programs with applications to SVMs and portfolio optimization,linear_systems_or_hhl,simulator,0.7500,The thesis develops quantum interior-point methods for second-order cone programming using quantum linear system algorithms and demonstrates numerical speedups in portfolio optimization.,draft_llm,
bc8d838c7545,Short Communication: A Quantum Algorithm for Linear PDEs Arising in Finance,include,"[""derivative_pricing""]",[],[],option pricing via linear PDEs,linear_systems_or_hhl,analytical,0.7500,"Presents a linear systems-based quantum algorithm targeting PDEs used in derivative pricing, with theoretical complexity analysis.",draft_llm,
5f49a38c731d,Ordered Weighted Average Operators Into Deep Learning and Quantum Computing for Algorithmic Trading,include,"[""forecasting_and_prediction"", ""quantum_ml_for_finance""]","[""trading_and_execution""]",[],algorithmic trading of cryptocurrencies and financial indices,quantum_ml,simulator,0.7500,The paper uses quantum machine learning approaches for forecasting crypto asset prices and developing algorithmic trading strategies.,draft_llm,
ea4504852540,"Quantum Binomial Tree, an Exponential Speedup for Derivative Pricing",include,"[""derivative_pricing""]",[],[],derivative pricing using binomial tree models,quantum_walk_or_search,conceptual_only,0.7500,Proposes a quantum binomial tree algorithm for derivative pricing without empirical evaluation.,draft_llm,
b1aad69bad2c,Quantum-Driven Paradigms: Pioneering Artificial Intelligence Beyond Classical Borders,include,"[""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],quantum AI applications in finance and other sectors,quantum_ml,benchmark_comparison,0.7500,The study compares quantum and hybrid AI models including quantum neural networks applied to financial and other systems using benchmark evaluations.,draft_llm,
