paper_id,title,human_decision,ai_decision,ai_confidence,discrepancy_type,re_review_decision,notes
50c5c0c16e36,Evaluating a quantum-classical quantum Monte Carlo algorithm with Matchgate shadows,include,exclude,0.9500,human_only,exclude,"auto: non-finance topic, no finance terms (EX-NONFIN)"
be6850e9840c,Quantum Computing with Chip‐Scale Devices,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
918819c5797b,Enterprise-wide AI-Driven compliance framework for real-time cross-border data transfer risk mitigation,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
cce85b38b0e0,Various spin-polarization states beyond the maximum-density droplet: a quantum Monte Carlo study,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
391d54afb570,"Quantum Intelligence: Merging Quantum Computing and Artificial Intelligence BY Vazralu Munnangi, Dr. Chinthakindi Kiran Kumar, Swetha Koduri, Dr. Inkolllu Umamaheswararao",exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
52c78fe210a0,High-Frequency Trading in Bond Returns: A Comparison Across Alternative Methods and Fixed-Income Markets,exclude,include,0.2500,ai_rescue,exclude,auto: low scope match - human exclude confirmed (conf=0.25)
9c0ebeda77b5,"Quantum Integration in HPC: Current Paradigms, Industrial Applications, and Research Frontiers",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
1db91a1ee5dc,A financial distress prediction method based on quantum-inspired grey wolf algorithm,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
622d2d1b85e5,"he Future of Digital Services in India: AI-Enhanced Streaming, Quantum Banking, and E-Governance",exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
69af90c467be,Modelling Attacks in Blockchain Systems using Petri Nets,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
f2602c702d85,TECHNOLOGY OF BLOCKCHAIN SYSTEMS: NEW OPPORTUNITIES AND ISSUES IN DATA SECURITY AND RETENTION,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
060631567f0d,"Quantum Machine Learning and Deep Learning: Fundamentals, Algorithms, Techniques, and Real-World Applications",exclude,exclude,0.9100,agree_exclude,exclude,auto: both agree exclude
b2aee36cc033,Future of Zero-Downtime Storage Migrations: How AI and Automation are Redefining Data Movement,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
695f22410220,Quantum machine learning in finance: A brief review,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
67b10c719eb9,Frontiers in atomic-level manufacturing: atomic-scale electrochemical deposition,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
a426a8634e23,Analyzing Perceptron Algorithm for Global Gold Price Prediction using Quantum Computing Approach,exclude,include,0.7200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.72)
1d318d2aff1b,Quantum Computing as Uprising Topic for Business Students in Higher Educational Institutions,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
da10e6e36c8d,A short-term price prediction-based trading strategy,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
8fa9ff2ebb0c,Quantum Computing Algorithms and Real-World Applications,exclude,exclude,0.7000,agree_exclude,exclude,auto: both agree exclude
796fa13a8187,From Classical Rationality to Contextual Reasoning: Quantum Logic as a New Frontier for Human-Centric AI in Finance,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
e513378d8c92,"AI, Data Science, and Quantum Neural Networks in E‑Commerce: Methods, Applications, Risks, and a Research Roadmap",exclude,include,0.7800,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.78)
5c858255d90a,COMMON FIXED POINT THEOREMS IN COMPLEX VALUED B-METRIC SPACES AND USING WEAK COMPATIBLE MAPPINGS,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
b377018e4501,Heavy tails in the distribution of time-to-solution for classical and quantum annealing,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
82121aee97dd,"Exploring the Evolution and Impact of Quantum Computing: Paradigms, Performance, and Future Applications",exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
2e5014bfdc69,Payment system vulnerabilities in the Metaverse,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
755fbfaad352,The Quantum Leap in Financial Security Safeguarding E-Commerce Transactions,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
8452b4fdff85,Market Trends in Quantum‐Inspired Soft Computing for Intelligent Data Processing,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
980e150d15d2,Classical ensemble of Quantum-classical ML algorithms for Phishing detection in Ethereum transaction networks,exclude,include,0.9200,ai_rescue,exclude,auto: survey/review - excluded per protocol S4
f90a7465308c,Benchmarking Simulated and Physical Quantum Processing Units Using Quantum and Hybrid Algorithms,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
f4128265a325,Evaluation of Integration of Hardware Based QKD and Emerging Software-Based Cryptographic Innovations in Banking Security: Case Studies from Wells Fargo,exclude,exclude,0.9700,agree_exclude,exclude,auto: both agree exclude
aa63275b1d40,Optimization Accuracy of Secured Cloud Systems Using Deep Learning Model,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
91d09b729085,Backtesting Quantum Computing Algorithms for Portfolio Optimization,include,include,0.9200,agree_include,include,auto: both agree include
13440524a4c0,Quantum computing and secure business models,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
06019399445b,Quantum Relaxation for Solving Multiple Knapsack Problems,include,include,0.0000,agree_include,include,auto: both agree include
ce060a15d325,Cybersecurity in Fintech: Safeguarding Digital Assets and Protecting Consumer Data,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
a0c60161e3c7,The Future of SAP ERP: Trends and Innovations to Watch,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
4f6d203f9c8b,Binary classifiers for noisy datasets: a comparative study of existing quantum machine learning frameworks and some new approaches,exclude,include,0.7500,ai_rescue,exclude,auto: low scope match - human exclude confirmed (conf=0.75)
db324f54da9e,"Exploring Computational Intelligence: Core Concepts, Applications, and Emerging Innovations",exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
dfca7435a13e,Harnessing Bayesian Statistics to Accelerate Iterative Quantum Amplitude Estimation,include,exclude,0.8600,human_only,include,"auto: human include confirmed (AI conf=0.86, reason=EX-NONFIN)"
320a8a288a8a,Stock Market Forecasting Based on Quantum Fuzzy Support Vector Machine,exclude,include,0.8800,ai_rescue,exclude,auto: survey/review - excluded per protocol S4
d28ae9a4929c,QuantumCry: The Engineering and Implementation of a Post-Quantum Ransomware,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
9434f594bdeb,Ab Initio Treatments of the Ising Model in a Transverse Field,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
2c3e4ded5421,Author Correction: More is different in real-world multilayer networks,exclude,exclude,0.9400,agree_exclude,exclude,auto: both agree exclude
57d9391fa871,Financial regulation and technology: A legal and compliance guide,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
7bfcc930970c,QDoor: Exploiting Approximate Synthesis for Backdoor Attacks in Quantum Neural Networks,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
6bbc4a2d4a89,Quantum Computing Applications,include,exclude,0.8200,human_only,include,"auto: human include confirmed (AI conf=0.82, reason=EX-NOMETHOD)"
cb6c105f76bc,Quantum Computing and the Next Technological Revolution: Transforming Civilization Through Quantum Power,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
5960c4fc8edf,Bahrain + D10Z: SWIFT Routes Through Bahrain — Whoever Governs the Protocol Governs the GCC — A Sequential Case for the Smallest GCC Nation Setting the Financial Governance Standard,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
1b3de69ac401,Development and Deployment of Quantum Services,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
52434a5f7e0e,Survey on Quantum Circuit Compilation for Noisy Intermediate-Scale Quantum Computers: Artificial Intelligence to Heuristics,exclude,exclude,0.8700,agree_exclude,exclude,auto: both agree exclude
0c9d511a8acb,HISTORICAL EVOLUTION OF IT TERMINOLOGY AND ITS FURTHER DEVELOPMENT,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
81e45b9c9ee5,A comparative analysis of classical machine learning models with quantum-inspired models for predicting world surface temperature,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
2c4d289800dd,A multi-objective quantum-inspired genetic algorithm for workflow healthcare application scheduling with hard and soft deadline constraints in hybrid clouds,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
307f1fd82f6f,Artificial Intelligence-Driven Risk Management for Fintech Enterprises: Enhancing Decision-Making Through Predictive Analytics,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
26af33b8ee3f,Quantum Artificial Intelligence (QAI) Paradigm for Voice‐Controlled Devices,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
3fab5659cbf9,Are Quantum Computers Practical Yet? A Case for Feature Selection in Recommender Systems using Tensor Networks,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
9f8eeaf84b2f,Kaya Quantum Photonic Chip: Noise-Enhanced Quantum Computing for Chaotic Systems Processing,exclude,include,0.8600,ai_rescue,exclude,auto: survey/review - excluded per protocol S4
885002fa235e,Exploring Quantum Challenges and Opportunities of Quantum Machine Learning Adoption in Finance,include,exclude,0.8500,human_only,include,"auto: human include confirmed (AI conf=0.85, reason=EX-NOMETHOD)"
9d0a7eb109ea,Index,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
72da7f6a965e,Harmonic Resonance Fields: A Physics-Informed Machine Learning Framework for Robust Signal Classification with GPU-Accelerated Cross-Validation,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
ce0ffad1a7a5,Explainable Artificial Intelligence Using Expressive Boolean Formulas,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
245d972a3509,Quantum Computing Chips: Advances in Superconducting and Topological Qubits,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
1c442c65d9a9,Educational Administration: Theory and Practice,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
e6ece474516c,Warm-starting quantum optimization,include,include,0.9500,agree_include,include,auto: both agree include
0068c2e45474,Quantum AI and Blockchain,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
bf1f4204b1e6,Quantum advantage of Monte Carlo option pricing,include,include,0.9200,agree_include,include,auto: both agree include
a7780729de6b,Understanding Quantum Tunneling through Quantum Monte Carlo Simulations,include,exclude,0.9200,human_only,exclude,"auto: annealing-only, not gate-based (EX-PARADIGM)"
bf8f53f22f74,"Data and Code from: ""Quantum Machine Learning for Near-Term Feasibility: A Survey of Emerging Directions and Challenges""",exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
4865581a0ee7,Quantum Computing Research in the Arab World,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
43ba59107aae,Frontiers of innovation: Unveiling the future opportunities in Fintech,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
17f5df5d66f8,QUANTUM COMPUTING AND ITS IMPACT ON FINANCIAL MARKETS,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
0d5a81f0f961,Fundamentals of Quantum Machines,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
4dbaf2b286bf,A Noisy Optimization mechanism for variational quantum classifiers,include,include,0.8900,agree_include,include,auto: both agree include
4715aa3cb8e4,A Quantum Neural Network for Fraud Detection Using a Data-Driven Priority Entanglement Scheme,exclude,include,0.9500,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.95)
7e22c616ae62,Portfolio Optimization: Applications in Quantum Computing,include,exclude,0.8500,human_only,include,"auto: human include confirmed (AI conf=0.85, reason=EX-PARADIGM)"
9aeaa0789188,Theory of Inversive Symmetry: Coherence-Readability Duality in Ontology and Physics,exclude,exclude,0.9100,agree_exclude,exclude,auto: both agree exclude
442120a782de,Energy Risk Analysis With Dynamic Amplitude Estimation and Piecewise Approximate Quantum Compiling,exclude,include,0.9200,ai_rescue,exclude,auto: survey/review - excluded per protocol S4
dda6a6312022,Quantum Computing Meets Finance,include,exclude,0.7000,human_only,include,"auto: human include confirmed (AI conf=0.70, reason=EX-TOOSHORT)"
f5adfe23aa3d,Quantum optimization techniques and applications,include,exclude,0.6000,human_only,include,"auto: human include confirmed (AI conf=0.60, reason=EX-TOOSHORT)"
04326473e1bb,Quantum Algorithms for Solving Large-Scale Optimization Problems: Challenges and Breakthroughs,include,exclude,0.7800,human_only,include,"auto: human include confirmed (AI conf=0.78, reason=EX-NOMETHOD)"
af235653c19e,"6th International Conference and Exhibition on Smart Grids and Smart Cities, ISUW 2020",exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
2b1b2690f8df,Post-Quantum Secure Lattice-Based Authentication Scheme for IoT-Enabled Contactless Smart Payments,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
c12a5390bd7b,Artificial Intelligence and Machine Learning,exclude,exclude,0.8900,agree_exclude,exclude,auto: both agree exclude
364a53b48fbc,Quantum many-body simulation of finite-temperature systems with sampling a series expansion of a quantum imaginary-time evolution,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
1858371f4c44,Autonomous Quantum Agents for Portfolio Optimization: Orchestrating QAOA Workflows on Cloud Quantum Simulators,include,include,0.8500,agree_include,include,auto: both agree include
51c76454c0ce,Quantum Powered Credit Risk Assessment: A Novel Approach using hybrid Quantum-Classical Deep Neural Network for Row-Type Dependent Predictive Analysis,include,include,0.7500,agree_include,include,auto: both agree include
